,tag_id,tag,learning_goal_id,learning_byte_id
11355,526,Geissler,1256,1248
11356,526,Geissler,1256,1249
11357,526,Geissler,1256,1250
11358,526,Geissler,1256,1251
11359,526,Geissler,549,1252
11360,526,Geissler,1255,1253
11361,526,Geissler,554,1254
11362,526,Geissler,554,1255
11363,526,Geissler,554,1256
11364,526,Geissler,554,1257
11365,526,Geissler,553,1258
11366,526,Geissler,553,1259
11367,526,Geissler,1257,1261
11368,526,Geissler,1257,1262
11369,526,Geissler,1257,1263
11370,526,Geissler,558,1264
11371,526,Geissler,558,1265
11372,526,Geissler,555,1266
11373,526,Geissler,1259,1267
11374,526,Geissler,1259,1268
11375,526,Geissler,558,1269
11376,526,Geissler,558,1270
11377,526,Geissler,1254,1273
11378,526,Geissler,1254,1274
11379,526,Geissler,1259,1275
11380,526,Geissler,1259,1276
11381,526,Geissler,1254,1277
11382,526,Geissler,1254,1279
11383,526,Geissler,1254,1280
11384,526,Geissler,1254,1281
11385,526,Geissler,1251,1282
11386,526,Geissler,1251,1283
11387,526,Geissler,1251,1284
11388,526,Geissler,1251,1285
11389,526,Geissler,1251,1286
11390,526,Geissler,1251,1287
11391,526,Geissler,1254,1278
11392,526,Geissler,1250,1289
11393,526,Geissler,1250,1290
11394,526,Geissler,512,1292
11395,526,Geissler,786,1293
11396,526,Geissler,27,1295
11397,526,Geissler,592,1296
11398,526,Geissler,786,1294
11399,526,Geissler,592,1297
11400,526,Geissler,223,1298
11401,526,Geissler,223,1299
11402,526,Geissler,562,1300
11403,526,Geissler,562,1301
11404,526,Geissler,1268,1302
11405,526,Geissler,1268,1303
11406,526,Geissler,1261,1304
11407,526,Geissler,592,1305
11408,526,Geissler,592,1308
11409,526,Geissler,592,1309
11410,526,Geissler,592,1310
11411,526,Geissler,592,1311
11412,526,Geissler,211,1312
11413,526,Geissler,211,1313
11414,526,Geissler,787,1314
11415,526,Geissler,1309,1316
11416,526,Geissler,1309,1317
11417,526,Geissler,787,1315
11418,526,Geissler,203,1321
11419,526,Geissler,203,1322
11420,526,Geissler,212,1323
11421,526,Geissler,212,1324
11422,526,Geissler,213,1325
11423,526,Geissler,213,1326
11424,526,Geissler,213,1327
11425,526,Geissler,213,1328
11426,526,Geissler,219,1329
11427,526,Geissler,219,1330
11428,526,Geissler,227,1331
11429,526,Geissler,227,1332
11430,526,Geissler,226,1333
11431,526,Geissler,226,1334
11432,526,Geissler,789,1335
11433,526,Geissler,789,1336
11434,526,Geissler,786,1337
11435,526,Geissler,786,1338
11436,526,Geissler,786,1339
11437,526,Geissler,786,1340
11438,526,Geissler,786,1341
11439,526,Geissler,786,1342
11440,526,Geissler,791,1343
11441,526,Geissler,791,1344
11442,526,Geissler,785,1345
11443,526,Geissler,785,1346
11444,526,Geissler,786,1351
11445,526,Geissler,786,1352
11446,526,Geissler,234,1353
11447,526,Geissler,234,1354
11448,526,Geissler,234,1355
11449,526,Geissler,234,1356
11450,526,Geissler,801,1358
11451,526,Geissler,801,1357
11452,526,Geissler,808,1359
11453,526,Geissler,808,1360
11454,526,Geissler,809,1361
11455,526,Geissler,809,1362
11456,526,Geissler,808,1363
11457,526,Geissler,808,1364
11458,526,Geissler,796,1366
11459,526,Geissler,796,1365
11460,526,Geissler,796,1367
11461,526,Geissler,796,1368
11462,526,Geissler,796,1369
11463,526,Geissler,802,1370
11464,526,Geissler,802,1371
11465,526,Geissler,794,1372
11466,526,Geissler,794,1373
11467,526,Geissler,207,1375
11468,526,Geissler,207,1377
11469,526,Geissler,208,1379
11470,526,Geissler,229,1381
11471,526,Geissler,229,1380
11472,526,Geissler,788,1382
11473,526,Geissler,788,1383
11474,526,Geissler,229,1384
11475,526,Geissler,229,1385
11476,526,Geissler,229,1386
11477,526,Geissler,229,1387
11478,526,Geissler,229,1388
11479,526,Geissler,229,1389
11480,526,Geissler,229,1390
11481,526,Geissler,229,1391
11482,526,Geissler,229,1392
11483,526,Geissler,229,1393
11484,526,Geissler,788,1394
11485,526,Geissler,788,1395
11486,526,Geissler,809,1396
11487,526,Geissler,811,1403
11488,526,Geissler,811,1404
11489,526,Geissler,655,1409
11490,526,Geissler,655,1410
11491,526,Geissler,209,1415
11492,526,Geissler,209,1416
11493,526,Geissler,209,1417
11494,526,Geissler,209,1418
11495,526,Geissler,10,1419
11496,526,Geissler,10,1420
11497,526,Geissler,570,1421
11498,526,Geissler,575,1422
11499,526,Geissler,575,1423
11500,526,Geissler,575,1424
11501,526,Geissler,575,1425
11502,526,Geissler,575,1426
11503,526,Geissler,782,1427
11504,526,Geissler,782,1428
11505,526,Geissler,794,1429
11506,526,Geissler,794,1430
11507,526,Geissler,790,1431
11508,526,Geissler,790,1432
11509,526,Geissler,679,1433
11510,526,Geissler,680,1435
11511,526,Geissler,679,1434
11512,526,Geissler,680,1436
11513,526,Geissler,680,1437
11514,526,Geissler,680,1438
11515,526,Geissler,681,1435
11516,526,Geissler,681,1439
11517,526,Geissler,685,1440
11518,526,Geissler,685,1441
11519,526,Geissler,805,1442
11520,526,Geissler,805,1443
11521,526,Geissler,679,1444
11522,526,Geissler,679,1445
11523,526,Geissler,679,1446
11524,526,Geissler,680,1447
11525,526,Geissler,680,1448
11526,526,Geissler,679,1449
11527,526,Geissler,684,1450
11528,526,Geissler,684,1451
11529,526,Geissler,699,1452
11530,526,Geissler,699,1453
11531,526,Geissler,692,1455
11532,526,Geissler,692,1454
11533,526,Geissler,705,1456
11534,526,Geissler,705,1457
11535,526,Geissler,680,1458
11536,526,Geissler,680,1459
11537,526,Geissler,680,1460
11538,526,Geissler,680,1461
11539,526,Geissler,685,1462
11540,526,Geissler,1300,1463
11541,526,Geissler,1300,1464
11542,526,Geissler,1300,1465
11543,526,Geissler,1300,1466
11544,526,Geissler,150,1467
11545,526,Geissler,150,1468
11546,526,Geissler,150,1469
11547,526,Geissler,741,1470
11548,526,Geissler,741,1471
11549,526,Geissler,741,1472
11550,526,Geissler,158,1473
11551,526,Geissler,158,1474
11552,526,Geissler,721,1475
11553,526,Geissler,721,1476
11554,526,Geissler,741,1477
11555,526,Geissler,741,1478
11556,526,Geissler,741,1479
11557,526,Geissler,722,1480
11558,526,Geissler,722,1481
11559,526,Geissler,705,1483
11560,526,Geissler,705,1482
11561,526,Geissler,705,1484
11562,526,Geissler,705,1485
11563,526,Geissler,705,1486
11564,526,Geissler,727,1487
11565,526,Geissler,727,1488
11566,526,Geissler,725,1489
11567,526,Geissler,725,1490
11568,526,Geissler,721,1491
11569,526,Geissler,721,1492
11570,526,Geissler,773,1493
11571,526,Geissler,773,1494
11572,526,Geissler,150,1495
11573,526,Geissler,150,1496
11574,526,Geissler,759,1499
11575,526,Geissler,759,1500
11576,526,Geissler,132,1501
11577,526,Geissler,132,1502
11578,526,Geissler,132,1503
11579,526,Geissler,151,1505
11580,526,Geissler,151,1504
11581,526,Geissler,151,1506
11582,526,Geissler,151,1507
11583,526,Geissler,175,1514
11584,526,Geissler,175,1515
11585,526,Geissler,176,1516
11586,526,Geissler,176,1517
11587,526,Geissler,209,1519
11588,526,Geissler,812,1520
11589,526,Geissler,812,1521
11590,526,Geissler,174,1522
11591,526,Geissler,174,1523
11592,526,Geissler,816,1524
11593,526,Geissler,816,1525
11594,526,Geissler,814,1526
11595,526,Geissler,814,1527
11596,526,Geissler,814,1528
11597,526,Geissler,814,1529
11598,526,Geissler,825,1530
11599,526,Geissler,825,1531
11600,526,Geissler,825,1532
11601,526,Geissler,816,1533
11602,526,Geissler,816,1534
11603,526,Geissler,1254,1288
11604,526,Geissler,1255,1291
11605,526,Geissler,562,1306
11606,526,Geissler,562,1307
11607,526,Geissler,809,1397
11608,526,Geissler,809,1398
11609,526,Geissler,810,1399
11610,526,Geissler,810,1400
11611,526,Geissler,805,1411
11612,526,Geissler,805,1412
11613,526,Geissler,805,1414
11614,526,Geissler,805,1413
11615,526,Geissler,144,1509
11616,526,Geissler,144,1508
11617,526,Geissler,144,1510
11618,526,Geissler,144,1511
11619,526,Geissler,175,1512
11620,526,Geissler,175,1513
11621,526,Geissler,461,1545
11622,526,Geissler,461,1546
11623,526,Geissler,341,1547
11624,526,Geissler,341,1548
11625,526,Geissler,341,1549
11626,526,Geissler,341,1550
11627,526,Geissler,455,1551
11628,526,Geissler,455,1552
11629,526,Geissler,454,1553
11630,526,Geissler,454,1554
11631,526,Geissler,454,1555
11632,526,Geissler,515,1556
11633,526,Geissler,515,1557
11634,526,Geissler,515,1558
11635,526,Geissler,515,1559
11636,526,Geissler,515,1560
11637,526,Geissler,515,1561
11638,526,Geissler,515,1562
11639,526,Geissler,515,1563
11640,526,Geissler,454,1565
11641,526,Geissler,454,1564
11642,526,Geissler,455,1566
11643,526,Geissler,455,1567
11644,526,Geissler,455,1568
11645,526,Geissler,455,1569
11646,526,Geissler,455,1570
11647,526,Geissler,455,1571
11648,526,Geissler,455,1572
11649,526,Geissler,455,1573
11650,526,Geissler,455,1574
11651,526,Geissler,458,1575
11652,526,Geissler,458,1576
11653,526,Geissler,458,1577
11654,526,Geissler,458,1578
11655,526,Geissler,458,1579
11656,526,Geissler,458,1580
11657,526,Geissler,447,1581
11658,526,Geissler,447,1582
11659,526,Geissler,447,1584
11660,526,Geissler,447,1583
11661,526,Geissler,458,1585
11662,526,Geissler,458,1586
11663,526,Geissler,455,1587
11664,526,Geissler,455,1588
11665,526,Geissler,457,1589
11666,526,Geissler,457,1590
11667,526,Geissler,457,1591
11668,526,Geissler,457,1592
11669,526,Geissler,455,1593
11670,526,Geissler,455,1594
11671,526,Geissler,459,1595
11672,526,Geissler,459,1596
11673,526,Geissler,462,1597
11674,526,Geissler,462,1598
11675,526,Geissler,475,1599
11676,526,Geissler,475,1600
11677,526,Geissler,475,1601
11678,526,Geissler,475,1602
11679,526,Geissler,475,1603
11680,526,Geissler,475,1604
11681,526,Geissler,447,1605
11682,526,Geissler,447,1606
11683,526,Geissler,292,1607
11684,526,Geissler,292,1608
11685,526,Geissler,1232,1609
11686,526,Geissler,1232,1610
11687,526,Geissler,450,1611
11688,526,Geissler,450,1612
11689,526,Geissler,450,1613
11690,526,Geissler,450,1614
11691,526,Geissler,450,1615
11692,526,Geissler,338,1616
11693,526,Geissler,338,1617
11694,526,Geissler,392,1618
11695,526,Geissler,392,1619
11696,526,Geissler,404,1620
11697,526,Geissler,404,1621
11698,526,Geissler,404,1622
11699,526,Geissler,404,1623
11700,526,Geissler,401,1624
11701,526,Geissler,401,1625
11702,526,Geissler,470,1626
11703,526,Geissler,470,1627
11704,526,Geissler,414,1628
11705,526,Geissler,414,1629
11706,526,Geissler,415,1630
11707,526,Geissler,415,1631
11708,526,Geissler,385,1632
11709,526,Geissler,385,1633
11710,526,Geissler,392,1636
11711,526,Geissler,392,1637
11712,526,Geissler,391,1643
11713,526,Geissler,391,1644
11714,526,Geissler,391,1645
11715,526,Geissler,406,1646
11716,526,Geissler,406,1647
11717,526,Geissler,406,1648
11718,526,Geissler,406,1649
11719,526,Geissler,408,1650
11720,526,Geissler,408,1651
11721,526,Geissler,408,1652
11722,526,Geissler,372,1653
11723,526,Geissler,372,1654
11724,526,Geissler,375,1657
11725,526,Geissler,375,1656
11726,526,Geissler,372,1655
11727,526,Geissler,375,1658
11728,526,Geissler,409,1659
11729,526,Geissler,409,1660
11730,526,Geissler,385,1661
11731,526,Geissler,385,1662
11732,526,Geissler,384,1663
11733,526,Geissler,384,1664
11734,526,Geissler,384,1665
11735,526,Geissler,384,1666
11736,526,Geissler,586,1667
11737,526,Geissler,586,1668
11738,526,Geissler,586,1669
11739,526,Geissler,586,1671
11740,526,Geissler,586,1670
11741,526,Geissler,346,1676
11742,526,Geissler,346,1677
11743,526,Geissler,346,1678
11744,526,Geissler,346,1679
11745,526,Geissler,330,1680
11746,526,Geissler,347,1672
11747,526,Geissler,347,1673
11748,526,Geissler,330,1681
11749,526,Geissler,330,1682
11750,526,Geissler,380,1683
11751,526,Geissler,380,1684
11752,526,Geissler,389,1685
11753,526,Geissler,389,1686
11754,526,Geissler,352,1687
11755,526,Geissler,352,1688
11756,526,Geissler,352,1689
11757,526,Geissler,352,1690
11758,526,Geissler,341,1691
11759,526,Geissler,341,1693
11760,526,Geissler,341,1692
11761,526,Geissler,323,1694
11762,526,Geissler,323,1695
11763,526,Geissler,325,1696
11764,526,Geissler,325,1697
11765,526,Geissler,101,1698
11766,526,Geissler,101,1699
11767,526,Geissler,101,1700
11768,526,Geissler,101,1701
11769,526,Geissler,1296,1702
11770,526,Geissler,1296,1703
11771,526,Geissler,347,1704
11772,526,Geissler,347,1705
11773,526,Geissler,1240,1708
11774,526,Geissler,1240,1709
11775,526,Geissler,1240,1711
11776,526,Geissler,1240,1710
11777,526,Geissler,335,1712
11778,526,Geissler,335,1713
11779,526,Geissler,335,1714
11780,526,Geissler,335,1715
11781,526,Geissler,295,1716
11782,526,Geissler,295,1718
11783,526,Geissler,295,1717
11784,526,Geissler,295,1719
11785,526,Geissler,295,1720
11786,526,Geissler,295,1721
11787,526,Geissler,295,1722
11788,526,Geissler,295,1723
11789,526,Geissler,292,1724
11790,526,Geissler,292,1725
11791,526,Geissler,292,1726
11792,526,Geissler,292,1727
11793,526,Geissler,292,1728
11794,526,Geissler,1232,1729
11795,526,Geissler,1232,1730
11796,526,Geissler,1232,1731
11797,526,Geissler,1232,1732
11798,526,Geissler,1232,1733
11799,526,Geissler,1232,1734
11800,526,Geissler,1232,1735
11801,526,Geissler,1232,1736
11802,526,Geissler,1232,1737
11803,526,Geissler,1232,1738
11804,526,Geissler,293,1741
11805,526,Geissler,293,1742
11806,526,Geissler,293,1743
11807,526,Geissler,293,1744
11808,526,Geissler,257,1745
11809,526,Geissler,257,1746
11810,526,Geissler,257,1747
11811,526,Geissler,257,1748
11812,526,Geissler,1232,1751
11813,526,Geissler,1232,1750
11814,526,Geissler,292,1749
11815,526,Geissler,293,1752
11816,526,Geissler,1223,1753
11817,526,Geissler,1223,1754
11818,526,Geissler,1232,1755
11819,526,Geissler,1232,1756
11820,526,Geissler,1232,1757
11821,526,Geissler,1232,1758
11822,526,Geissler,1217,1759
11823,526,Geissler,1217,1760
11824,526,Geissler,1217,1761
11825,526,Geissler,1192,1762
11826,526,Geissler,1192,1763
11827,526,Geissler,1197,1764
11828,526,Geissler,1197,1765
11829,526,Geissler,1197,1766
11830,526,Geissler,1217,1767
11831,526,Geissler,1217,1768
11832,526,Geissler,292,1769
11833,526,Geissler,292,1770
11834,526,Geissler,292,1771
11835,526,Geissler,292,1772
11836,526,Geissler,1232,1773
11837,526,Geissler,1232,1774
11838,526,Geissler,1232,1775
11839,526,Geissler,1232,1776
11840,526,Geissler,255,1777
11841,526,Geissler,255,1778
11842,526,Geissler,255,1779
11843,526,Geissler,255,1780
11844,526,Geissler,1210,1783
11845,526,Geissler,277,1785
11846,526,Geissler,277,1786
11847,526,Geissler,1210,1784
11848,526,Geissler,261,1787
11849,526,Geissler,261,1788
11850,526,Geissler,261,1789
11851,526,Geissler,261,1790
11852,526,Geissler,261,1791
11853,526,Geissler,1301,1796
11854,526,Geissler,1301,1797
11855,526,Geissler,9,1798
11856,526,Geissler,9,1799
11857,526,Geissler,1307,1800
11858,526,Geissler,1307,1801
11859,526,Geissler,9,1802
11860,526,Geissler,9,1803
11861,526,Geissler,9,1806
11862,526,Geissler,9,1807
11863,526,Geissler,1296,1808
11864,526,Geissler,1296,1809
11865,526,Geissler,1296,1810
11866,526,Geissler,1296,1811
11867,526,Geissler,1309,989
11868,526,Geissler,1309,990
11869,526,Geissler,196,1318
11870,526,Geissler,196,105
11871,526,Geissler,1342,102
11872,526,Geissler,208,144
11873,526,Geissler,206,1124
11874,526,Geissler,209,1125
11875,526,Geissler,209,1134
11876,526,Geissler,206,1319
11877,526,Geissler,209,1320
11878,526,Geissler,207,1374
11879,526,Geissler,208,1378
11880,526,Geissler,207,1376
11881,526,Geissler,209,1518
11882,526,Geissler,1316,1706
11883,526,Geissler,1316,1707
11884,526,Geissler,1320,1674
11885,526,Geissler,1320,1675
11886,526,Geissler,521,1211
11887,526,Geissler,521,1213
11888,526,Geissler,521,1212
11889,526,Geissler,1254,1271
11890,526,Geissler,1254,1272
11891,526,Geissler,786,1349
11892,526,Geissler,786,1350
11893,526,Geissler,210,1402
11894,526,Geissler,210,1401
11895,526,Geissler,805,1406
11896,526,Geissler,805,1405
11897,526,Geissler,42,1408
11898,526,Geissler,42,1407
11899,526,Geissler,811,1536
11900,526,Geissler,811,1535
11901,526,Geissler,509,1112
11902,526,Geissler,19,1109
11903,526,Geissler,373,1090
11904,526,Geissler,350,1101
11905,526,Geissler,350,1100
11906,526,Geissler,437,1063
11907,526,Geissler,437,1064
11908,526,Geissler,440,1065
11909,526,Geissler,543,53
11910,526,Geissler,542,47
11911,526,Geissler,545,49
11912,526,Geissler,545,51
11913,526,Geissler,542,48
11914,526,Geissler,542,50
11915,526,Geissler,545,52
11916,526,Geissler,543,54
11917,526,Geissler,543,55
11918,526,Geissler,543,56
11919,526,Geissler,545,57
11920,526,Geissler,545,58
11921,526,Geissler,545,59
11922,526,Geissler,545,61
11923,526,Geissler,545,62
11924,526,Geissler,545,60
11925,526,Geissler,545,63
11926,526,Geissler,545,64
11927,526,Geissler,543,65
11928,526,Geissler,543,66
11929,526,Geissler,546,67
11930,526,Geissler,546,68
11931,526,Geissler,562,69
11932,526,Geissler,562,70
11933,526,Geissler,592,71
11934,526,Geissler,592,72
11935,526,Geissler,592,73
11936,526,Geissler,592,74
11937,526,Geissler,562,75
11938,526,Geissler,562,76
11939,526,Geissler,592,77
11940,526,Geissler,592,78
11941,526,Geissler,562,79
11942,526,Geissler,562,80
11943,526,Geissler,592,81
11944,526,Geissler,592,82
11945,526,Geissler,789,83
11946,526,Geissler,789,84
11947,526,Geissler,454,85
11948,526,Geissler,454,86
11949,526,Geissler,1309,87
11950,526,Geissler,1309,88
11951,526,Geissler,1342,103
11952,526,Geissler,196,104
11953,526,Geissler,209,106
11954,526,Geissler,209,107
11955,526,Geissler,203,108
11956,526,Geissler,203,109
11957,526,Geissler,213,110
11958,526,Geissler,213,111
11959,526,Geissler,218,112
11960,526,Geissler,218,113
11961,526,Geissler,227,114
11962,526,Geissler,227,115
11963,526,Geissler,801,126
11964,526,Geissler,795,127
11965,526,Geissler,785,124
11966,526,Geissler,785,125
11967,526,Geissler,786,122
11968,526,Geissler,786,123
11969,526,Geissler,795,120
11970,526,Geissler,795,121
11971,526,Geissler,786,128
11972,526,Geissler,786,129
11973,526,Geissler,786,131
11974,526,Geissler,786,130
11975,526,Geissler,801,132
11976,526,Geissler,801,133
11977,526,Geissler,794,134
11978,526,Geissler,794,135
11979,526,Geissler,801,141
11980,526,Geissler,799,142
11981,526,Geissler,780,143
11982,526,Geissler,203,145
